miRNA_ID	Target_ID	Score	Total_Mispair	Seed_Mispair	Pred_Cleav
ath-miR156a-5p	AT5G48060.1	4.5	5	1	Yes
ath-miR859	AT1G32140.1	3	3	1	Yes
ath-miR835-5p	AT1G60530.1	5	5	1	Yes
ath-miR167b	AT3G06868.1	5	4	0	No
ath-miR167a-5p	AT3G06868.1	5	4	0	No
ath-miR172b-3p	AT2G17520.1	5	5	1	Yes
ath-miR172a	AT2G17520.1	5	5	1	Yes
ath-miR838	AT4G40020.1	4.5	4	0	No
ath-miR172c	AT1G72050.2	5	5	1	Yes
ath-miR172d-3p	AT1G72050.1	5	5	1	Yes
ath-miR172c	AT1G72050.1	5	5	1	Yes
ath-miR172d-3p	AT1G72050.2	5	5	1	Yes
ath-miR824-3p	AT1G09780.1	4.5	5	0	No
ath-miR838	AT4G22200.1	4	3	1	No
ath-miR157d	AT2G41220.1	4.5	5	1	Yes
ath-miR396b-5p	AT3G05740.1	5	5	0	Yes
ath-miR399c-3p	AT4G00170.1	5	4	1	Yes
ath-miR399b	AT4G00170.1	5	4	1	Yes
ath-miR5021	AT5G45290.1	5	4	0	Yes
ath-miR5021	AT5G45290.2	5	4	0	Yes
ath-miR172d-5p	AT3G07760.1	4.5	5	0	No
ath-miR172d-5p	AT3G07760.2	4.5	5	0	No
ath-miR859	AT3G23680.1	5	4	1	Yes
ath-miR838	AT5G24500.1	5	4	0	No
ath-miR403-3p	AT3G53150.1	5	5	1	Yes
ath-miR781b	AT1G67960.1	5	4	0	No
ath-miR781a	AT1G67960.1	5	4	0	No
ath-miR156b-3p	AT1G29150.1	5	5	1	Yes
ath-miR159b-3p	AT4G31460.1	4.5	6	1	Yes
ath-miR824-5p	AT5G15910.1	5	5	1	Yes
ath-miR400	AT5G50070.1	4.5	4	0	No
ath-miR156c-5p	AT1G26890.1	4	4	0	No
ath-miR156b-5p	AT1G22000.1	4	4	0	No
ath-miR156d-5p	AT1G26890.1	4	4	0	No
ath-miR156e	AT1G26890.1	4	4	0	No
ath-miR156a-5p	AT1G26890.1	4	4	0	No
ath-miR156g	AT1G22000.1	5	5	0	No
ath-miR156i	AT1G26890.1	4	4	0	No
ath-miR156i	AT1G22000.1	4	4	0	No
ath-miR156e	AT1G22000.1	4	4	0	No
ath-miR156d-5p	AT1G22000.1	4	4	0	No
ath-miR156f-5p	AT1G22000.1	4	4	0	No
ath-miR156g	AT1G26890.1	5	5	0	No
ath-miR156a-5p	AT1G22000.1	4	4	0	No
ath-miR156f-5p	AT1G26890.1	4	4	0	No
ath-miR156c-5p	AT1G22000.1	4	4	0	No
ath-miR156b-5p	AT1G26890.1	4	4	0	No
ath-miR397b	AT3G06040.3	5	7	0	Yes
ath-miR397a	AT3G06040.1	4	6	0	Yes
ath-miR397a	AT3G06040.3	4	6	0	Yes
ath-miR397a	AT3G06040.2	4	6	0	Yes
ath-miR397b	AT3G06040.1	5	7	0	Yes
ath-miR397b	AT3G06040.2	5	7	0	Yes
ath-miR169a-5p	AT1G54160.1	3	3	0	Yes
ath-miR169d	AT1G54160.1	4	3	1	Yes
ath-miR169g-5p	AT1G54160.1	4	3	1	Yes
ath-miR169e	AT1G54160.1	4	3	1	Yes
ath-miR169c	AT1G54160.1	3	3	0	Yes
ath-miR169f-5p	AT1G54160.1	4	3	1	Yes
ath-miR169b-5p	AT1G54160.1	3	3	0	Yes
ath-miR5021	AT1G45160.1	4	3	1	Yes
ath-miR5021	AT1G45160.2	4	3	1	Yes
ath-miR838	AT1G26270.1	5	4	1	No
ath-miR169a-3p	AT2G30650.1	5	4	0	No
ath-miR159b-3p	AT1G74420.2	5	5	1	Yes
ath-miR159b-3p	AT1G74420.1	5	5	1	Yes
ath-miR838	AT3G20150.1	4	4	1	Yes
ath-miR171a-3p	AT5G17780.1	5	4	1	No
ath-miR171a-3p	AT5G17780.2	5	4	1	No
ath-miR847	AT5G01400.1	5	4	1	Yes
ath-miR838	AT5G18640.1	5	4	0	No
ath-miR396b-5p	AT2G46340.1	5	4	1	No
ath-miR838	AT1G54130.1	5	4	0	No
ath-miR838	AT1G76780.1	5	4	1	No
ath-miR159a	AT5G55020.1	4.5	4	1	Yes
ath-miR159b-3p	AT5G55020.1	3.5	3	1	Yes
ath-miR159b-3p	AT3G48460.1	4.5	5	0	Yes
ath-miR400	AT5G12100.1	5	3	1	No
ath-miR5021	AT3G06870.1	5	5	1	Yes
ath-miR2111a-5p	AT4G01610.1	5	5	1	Yes
ath-miR2111b-5p	AT4G01610.1	5	5	1	Yes
ath-miR2111b-5p	AT4G01610.2	5	5	1	Yes
ath-miR2111a-5p	AT4G01610.2	5	5	1	Yes
ath-miR166e-3p	AT1G30370.1	5	5	1	Yes
ath-miR166a-3p	AT1G30370.1	5	5	1	Yes
ath-miR166d	AT1G30370.1	5	5	1	Yes
ath-miR166b-3p	AT1G30370.1	5	5	1	Yes
ath-miR165b	AT1G30370.1	4.5	4	1	Yes
ath-miR166c	AT1G30370.1	5	5	1	Yes
ath-miR166f	AT1G30370.1	5	5	1	Yes
ath-miR165a-3p	AT1G30370.1	4.5	4	1	Yes
ath-miR166g	AT1G30370.1	5	5	1	Yes
ath-miR172d-5p	AT1G65080.1	5	5	0	No
ath-miR852	AT5G56660.1	4	5	0	No
ath-miR852	AT5G56650.1	4	5	0	No
ath-miR472-3p	AT1G12290.1	1.5	2	0	Yes
ath-miR472-3p	AT1G12290.2	1.5	2	0	Yes
ath-miR5021	AT1G55530.1	5	3	1	Yes
ath-miR158a-3p	AT5G61010.1	5	4	0	No
ath-miR158a-3p	AT5G61010.2	5	4	0	No
ath-miR156d-5p	AT4G35620.1	5	4	1	No
ath-miR156e	AT4G35620.1	5	4	1	No
ath-miR156b-5p	AT4G35620.1	5	4	1	No
ath-miR156f-5p	AT4G35620.1	5	4	1	No
ath-miR156i	AT4G35620.1	5	4	1	No
ath-miR156a-5p	AT4G35620.1	5	4	1	No
ath-miR156c-5p	AT4G35620.1	5	4	1	No
ath-miR857	AT1G08140.1	4.5	5	0	No
ath-miR403-3p	AT5G41400.1	5	4	1	No
ath-miR166a-5p	AT5G01030.1	4.5	4	0	No
ath-miR166b-5p	AT5G01030.2	4.5	4	0	No
ath-miR166b-5p	AT5G01030.1	4.5	4	0	No
ath-miR166a-5p	AT5G01030.2	4.5	4	0	No
ath-miR172b-3p	AT4G30160.2	5	6	1	Yes
ath-miR172a	AT4G30160.1	5	6	1	Yes
ath-miR172b-3p	AT4G30160.1	5	6	1	Yes
ath-miR172e-3p	AT4G30160.2	5	6	1	Yes
ath-miR172a	AT4G30160.2	5	6	1	Yes
ath-miR172e-3p	AT4G30160.1	5	6	1	Yes
ath-miR157c-3p	AT5G45260.1	5	5	1	Yes
ath-miR157c-3p	AT5G45260.2	5	5	1	Yes
ath-miR159a	AT3G60040.1	5	6	0	Yes
ath-miR156g	AT2G21850.1	3.5	4	1	Yes
ath-miR156d-5p	AT2G21850.1	4	5	1	Yes
ath-miR156f-5p	AT2G21850.1	4	5	1	Yes
ath-miR156c-5p	AT2G21850.1	4	5	1	Yes
ath-miR156e	AT2G21850.1	4	5	1	Yes
ath-miR156a-5p	AT2G21850.1	4	5	1	Yes
ath-miR156b-5p	AT2G21850.1	4	5	1	Yes
ath-miR838	AT1G67230.1	4.5	4	0	No
ath-miR859	AT5G60560.1	5	5	2	Yes
ath-miR859	AT3G20030.1	4	5	1	No
ath-miR838	AT4G26630.1	5	4	0	No
ath-miR838	AT4G26630.2	5	4	0	No
ath-miR159b-3p	AT1G30210.2	5	6	1	Yes
ath-miR159b-3p	AT1G30210.1	5	6	1	Yes
ath-miR172a	AT4G23950.2	5	4	2	Yes
ath-miR172b-3p	AT4G23950.2	5	4	2	Yes
ath-miR172b-3p	AT4G23950.1	5	4	2	Yes
ath-miR172a	AT4G23950.1	5	4	2	Yes
ath-miR162b-3p	AT4G35930.1	5	5	0	No
ath-miR162a-3p	AT4G35930.1	5	5	0	No
ath-miR156g	AT3G05360.1	5	5	0	No
ath-miR838	AT2G18710.1	5	5	1	No
ath-miR5021	AT4G02260.1	5	3	1	Yes
ath-miR5021	AT4G02260.2	5	3	1	Yes
ath-miR838	AT5G62290.2	4.5	4	0	No
ath-miR838	AT5G62290.1	5	4	1	No
ath-miR824-3p	AT3G02200.2	5	6	1	No
ath-miR824-3p	AT3G02200.1	5	6	1	No
ath-miR846-3p	AT1G60110.1	2.5	3	0	Yes
ath-miR846-3p	AT1G52110.1	3.5	3	1	Yes
ath-miR846-3p	AT5G38540.1	5	4	0	No
ath-miR846-3p	AT1G60130.1	5	4	1	Yes
ath-miR846-3p	AT1G52120.1	4.5	4	0	No
ath-miR846-3p	AT1G60095.1	4	3	0	No
ath-miR846-3p	AT1G60095.1	3.5	3	0	No
ath-miR846-3p	AT1G60110.1	4	3	0	No
ath-miR159a	AT5G06100.1	3.5	3	1	Yes
ath-miR159b-3p	AT5G06100.3	4.5	4	1	Yes
ath-miR159b-3p	AT2G26950.1	4	4	1	Yes
ath-miR159a	AT5G06100.3	3.5	3	1	Yes
ath-miR159b-3p	AT3G11440.1	4.5	4	1	Yes
ath-miR159b-3p	AT5G06100.1	4.5	4	1	Yes
ath-miR159a	AT2G26950.1	3	3	1	Yes
ath-miR159a	AT2G26960.1	4.5	4	1	Yes
ath-miR159a	AT3G11440.1	3.5	3	1	Yes
ath-miR159a	AT5G06100.2	3.5	3	1	Yes
ath-miR159b-3p	AT5G06100.2	4.5	4	1	Yes
ath-miR4245	AT1G57620.1	3.5	4	1	Yes
ath-miR394a	AT3G14270.1	5	3	1	No
ath-miR394b-5p	AT3G14270.1	5	3	1	No
ath-miR170-3p	AT4G36710.1	4.5	5	1	Yes
ath-miR397b	AT3G18220.1	4.5	5	0	No
ath-miR397a	AT3G18220.1	4	5	0	No
ath-miR408-3p	AT5G13990.1	3	3	0	No
ath-miR156c-5p	AT3G47170.1	5	3	1	Yes
ath-miR156i	AT3G47170.1	5	3	1	Yes
ath-miR156e	AT3G47170.1	5	3	1	Yes
ath-miR156a-5p	AT3G47170.1	5	3	1	Yes
ath-miR156b-5p	AT3G47170.1	5	3	1	Yes
ath-miR156f-5p	AT3G47170.1	5	3	1	Yes
ath-miR156d-5p	AT3G47170.1	5	3	1	Yes
ath-miR859	AT3G17620.1	5	5	1	No
ath-miR824-3p	AT5G09550.1	4.5	4	0	No
ath-miR167d	AT1G51760.1	4.5	5	0	Yes
ath-miR167a-5p	AT1G51760.1	3	3	0	Yes
ath-miR167b	AT1G51760.1	3	3	0	Yes
ath-miR167b	AT1G51780.1	4.5	5	0	Yes
ath-miR167a-5p	AT1G51780.1	4.5	5	0	Yes
ath-miR395d	AT5G45550.1	5	6	0	Yes
ath-miR395d	AT4G19045.1	5	6	0	Yes
ath-miR395e	AT5G45550.1	5	6	0	Yes
ath-miR395e	AT4G19045.1	5	6	0	Yes
ath-miR395a	AT5G45550.1	5	6	0	Yes
ath-miR395a	AT4G19045.1	5	6	0	Yes
ath-miR156c-3p	AT2G39410.2	5	4	0	No
ath-miR408-3p	AT2G30210.1	5	4	1	Yes
ath-miR408-3p	AT5G05390.1	4.5	4	1	Yes
ath-miR408-3p	AT5G07130.1	4.5	4	1	Yes
ath-miR156i	AT1G67080.1	5	6	0	Yes
ath-miR158a-5p	AT1G72180.1	4.5	4	0	No
ath-miR163	AT1G22260.1	3.5	5	0	No
ath-miR400	AT4G19440.1	3	3	0	Yes
ath-miR400	AT4G19440.2	3	3	0	Yes
ath-miR394a	AT5G67130.1	3	3	0	No
ath-miR394b-5p	AT5G67130.1	3	3	0	No
ath-miR158a-3p	AT3G19590.1	4.5	4	0	No
ath-miR161.1	AT5G16640.1	3.5	3	0	No
ath-miR172c	AT1G21060.2	4.5	4	0	No
ath-miR172b-3p	AT1G21060.2	5	4	0	No
ath-miR172a	AT1G21060.1	5	4	0	No
ath-miR172c	AT1G21060.1	4.5	4	0	No
ath-miR172d-3p	AT1G21060.2	4.5	4	0	No
ath-miR172d-3p	AT1G21060.1	4.5	4	0	No
ath-miR172b-3p	AT1G21060.1	5	4	0	No
ath-miR172a	AT1G21060.2	5	4	0	No
ath-miR396a-3p	AT1G67120.1	4.5	5	0	Yes
ath-miR158a-5p	AT5G27395.1	3	3	0	Yes
ath-miR158a-5p	AT5G27395.2	3	3	0	Yes
ath-miR398a-3p	AT1G08830.1	5	3	1	Yes
ath-miR835-5p	AT1G34270.1	5	5	1	Yes
ath-miR396a-3p	AT1G65560.1	5	3	1	No
ath-miR395c	AT5G10180.1	3	4	0	Yes
ath-miR395b	AT5G10180.1	3	4	0	Yes
ath-miR395f	AT5G10180.1	3	4	0	Yes
ath-miR163	AT3G44860.1	3	3	0	No
ath-miR163	AT3G44870.1	3	3	0	No
ath-miR835-3p	AT1G69340.1	5	3	1	Yes
ath-miR172c	AT1G20060.1	5	4	1	Yes
ath-miR172d-3p	AT1G20060.1	5	4	1	Yes
ath-miR172d-3p	AT1G19630.1	5	4	0	No
ath-miR172c	AT1G19630.1	5	4	0	No
ath-miR396a-5p	AT1G63880.1	5	4	2	Yes
ath-miR172b-3p	AT4G30130.1	5	5	0	Yes
ath-miR172a	AT4G30130.1	5	5	0	Yes
ath-miR834	AT5G27290.1	5	4	1	Yes
ath-miR834	AT5G27290.2	5	4	1	Yes
ath-miR161.2	AT3G23890.1	4	5	0	Yes
ath-miR161.2	AT3G23890.2	4	5	0	Yes
ath-miR842	AT1G61230.1	4.5	3	0	No
ath-miR396b-5p	AT1G52500.1	5	6	0	Yes
ath-miR396b-5p	AT1G52500.2	5	6	0	Yes
ath-miR172b-5p	AT1G79730.1	4.5	4	1	No
ath-miR172e-5p	AT1G79730.1	4.5	4	1	No
ath-miR156g	AT1G11190.1	4	5	0	No
ath-miR156e	AT1G11190.1	4	5	0	No
ath-miR156d-5p	AT1G11190.1	4	5	0	No
ath-miR156c-5p	AT1G11190.1	4	5	0	No
ath-miR156b-5p	AT1G11190.1	4	5	0	No
ath-miR156a-5p	AT1G11190.1	4	5	0	No
ath-miR156f-5p	AT1G11190.1	4	5	0	No
ath-miR159b-3p	AT1G08550.2	5	5	0	No
ath-miR159b-3p	AT1G08550.1	5	5	0	No
ath-miR156c-5p	AT1G11840.3	4.5	5	1	No
ath-miR156b-5p	AT1G11840.3	4.5	5	1	No
ath-miR156g	AT1G11840.1	4.5	5	1	No
ath-miR156c-5p	AT1G11840.2	4.5	5	1	No
ath-miR156g	AT1G11840.3	4.5	5	1	No
ath-miR156e	AT1G11840.4	4.5	5	1	No
ath-miR156c-5p	AT1G11840.5	4.5	5	1	No
ath-miR156g	AT1G11840.5	4.5	5	1	No
ath-miR156d-5p	AT1G11840.4	4.5	5	1	No
ath-miR156a-5p	AT1G11840.2	4.5	5	1	No
ath-miR156d-5p	AT1G11840.2	4.5	5	1	No
ath-miR156a-5p	AT1G11840.1	4.5	5	1	No
ath-miR156e	AT1G11840.2	4.5	5	1	No
ath-miR156e	AT1G11840.5	4.5	5	1	No
ath-miR156f-5p	AT1G11840.5	4.5	5	1	No
ath-miR156b-5p	AT1G11840.5	4.5	5	1	No
ath-miR156f-5p	AT1G11840.3	4.5	5	1	No
ath-miR156g	AT1G11840.6	4.5	5	1	No
ath-miR156e	AT1G11840.3	4.5	5	1	No
ath-miR156g	AT1G11840.2	4.5	5	1	No
ath-miR156f-5p	AT1G11840.1	4.5	5	1	No
ath-miR156e	AT1G11840.1	4.5	5	1	No
ath-miR156d-5p	AT1G11840.1	4.5	5	1	No
ath-miR156c-5p	AT1G11840.1	4.5	5	1	No
ath-miR156c-5p	AT1G11840.4	4.5	5	1	No
ath-miR156d-5p	AT1G11840.5	4.5	5	1	No
ath-miR156a-5p	AT1G11840.4	4.5	5	1	No
ath-miR156a-5p	AT1G11840.5	4.5	5	1	No
ath-miR156b-5p	AT1G11840.1	4.5	5	1	No
ath-miR156g	AT1G11840.4	4.5	5	1	No
ath-miR156b-5p	AT1G11840.4	4.5	5	1	No
ath-miR156f-5p	AT1G11840.2	4.5	5	1	No
ath-miR156f-5p	AT1G11840.4	4.5	5	1	No
ath-miR156a-5p	AT1G11840.3	4.5	5	1	No
ath-miR156b-5p	AT1G11840.2	4.5	5	1	No
ath-miR156d-5p	AT1G11840.3	4.5	5	1	No
ath-miR835-5p	AT3G57470.3	4	5	0	Yes
ath-miR835-5p	AT3G57470.1	4	5	0	Yes
ath-miR835-5p	AT3G57470.2	4	5	0	Yes
ath-miR396b-5p	AT3G16270.1	4.5	5	0	No
ath-miR396a-5p	AT2G04270.1	5	5	1	Yes
ath-miR396b-5p	AT2G04270.4	4.5	5	1	Yes
ath-miR396a-5p	AT2G04270.4	5	5	1	Yes
ath-miR396b-5p	AT2G04270.5	4.5	5	1	Yes
ath-miR396b-5p	AT2G04270.2	4.5	5	1	Yes
ath-miR396b-5p	AT2G04270.3	4.5	5	1	Yes
ath-miR396a-5p	AT2G04270.3	5	5	1	Yes
ath-miR396a-5p	AT2G04270.5	5	5	1	Yes
ath-miR396b-5p	AT2G04270.1	4.5	5	1	Yes
ath-miR396a-5p	AT2G04270.2	5	5	1	Yes
ath-miR156e	AT1G53160.1	2	2	0	Yes
ath-miR156c-5p	AT1G53160.1	2	2	0	Yes
ath-miR156a-5p	AT1G53160.1	2	2	0	Yes
ath-miR156d-5p	AT1G53160.1	2	2	0	Yes
ath-miR156g	AT1G53160.1	3	3	0	Yes
ath-miR156f-5p	AT1G53160.1	2	2	0	Yes
ath-miR156i	AT1G53160.1	0	0	0	Yes
ath-miR156b-5p	AT1G53160.1	2	2	0	Yes
ath-miR860	AT3G24340.1	4.5	5	1	Yes
ath-miR395a	AT2G46930.1	5	5	0	No
ath-miR159b-5p	AT3G58780.1	4.5	3	1	Yes
ath-miR159b-5p	AT3G58780.3	4.5	3	1	Yes
ath-miR159b-5p	AT3G58780.2	4.5	3	1	Yes
ath-miR166e-5p	AT5G53550.2	5	6	1	Yes
ath-miR166e-5p	AT5G53550.1	5	6	1	Yes
ath-miR835-3p	AT2G39090.2	5	4	0	No
ath-miR835-3p	AT2G39090.1	5	4	0	No
ath-miR834	AT1G45160.1	5	7	1	No
ath-miR834	AT1G45160.2	5	7	1	No
ath-miR159b-5p	AT4G36770.1	3	2	0	Yes
ath-miR169c	AT5G12840.2	3	3	0	No
ath-miR169b-5p	AT5G12840.3	3	3	0	No
ath-miR169b-5p	AT5G12840.4	3	3	0	No
ath-miR169f-5p	AT5G12840.1	4	4	1	No
ath-miR169f-5p	AT5G12840.3	4	4	1	No
ath-miR169a-5p	AT5G12840.4	4	4	0	No
ath-miR169e	AT5G12840.4	4	4	1	No
ath-miR169f-5p	AT5G12840.4	4	4	1	No
ath-miR169c	AT5G12840.1	3	3	0	No
ath-miR169g-5p	AT5G12840.3	4	4	1	No
ath-miR169d	AT5G12840.2	4	4	1	No
ath-miR169c	AT5G12840.3	3	3	0	No
ath-miR169e	AT5G12840.3	4	4	1	No
ath-miR169d	AT5G12840.1	4	4	1	No
ath-miR169d	AT5G12840.3	4	4	1	No
ath-miR169g-5p	AT5G12840.2	4	4	1	No
ath-miR169b-5p	AT5G12840.2	3	3	0	No
ath-miR169a-5p	AT5G12840.3	4	4	0	No
ath-miR169a-5p	AT5G12840.1	4	4	0	No
ath-miR169e	AT5G12840.2	4	4	1	No
ath-miR169b-5p	AT5G12840.1	3	3	0	No
ath-miR169e	AT5G12840.1	4	4	1	No
ath-miR169d	AT5G12840.4	4	4	1	No
ath-miR169f-5p	AT5G12840.2	4	4	1	No
ath-miR169g-5p	AT5G12840.1	4	4	1	No
ath-miR169g-5p	AT5G12840.4	4	4	1	No
ath-miR169c	AT5G12840.4	3	3	0	No
ath-miR169a-5p	AT5G12840.2	4	4	0	No
ath-miR165a-5p	AT2G43790.1	5	8	0	Yes
ath-miR172e-5p	AT3G07050.1	4.5	4	1	No
ath-miR172b-5p	AT3G07050.1	4.5	4	1	No
ath-miR840-3p	AT3G26140.1	5	5	1	Yes
ath-miR840-3p	AT1G13130.1	4	5	0	No
ath-miR396b-5p	AT5G66660.1	5	4	1	Yes
ath-miR838	AT1G12080.1	5	5	1	No
ath-miR838	AT1G12080.2	5	5	1	No
ath-miR159b-3p	AT3G12010.1	5	5	1	No
ath-miR159b-3p	AT3G12012.1	5	5	1	No
ath-miR172a	AT4G24630.1	4	5	0	Yes
ath-miR172b-3p	AT4G24630.1	4	5	0	Yes
ath-miR172c	AT4G24630.1	3	4	0	Yes
ath-miR172d-3p	AT4G24630.1	3	4	0	Yes
ath-miR172e-3p	AT4G24630.1	4.5	6	0	Yes
ath-miR774b-5p	AT4G29750.1	4.5	5	0	Yes
ath-miR400	AT1G62914.1	5	3	2	Yes
ath-miR827	AT4G10450.1	4	3	1	Yes
ath-miR827	AT1G33140.1	4	3	1	Yes
ath-miR838	AT3G16850.1	5	4	0	No
ath-miR857	AT5G18940.2	5	6	2	Yes
ath-miR857	AT5G18940.1	5	6	2	Yes
ath-miR396b-5p	AT1G65810.2	4	3	0	No
ath-miR396b-5p	AT1G65810.1	4	3	0	No
ath-miR5021	AT5G55260.1	5	5	0	No
ath-miR838	AT2G30320.1	5	4	0	No
ath-miR393a-3p	AT1G24020.1	4.5	4	1	Yes
ath-miR393a-3p	AT1G24020.2	4.5	4	1	Yes
ath-miR172d-5p	AT5G61760.1	5	5	0	No
ath-miR838	AT1G68670.1	5	4	1	No
ath-miR158a-3p	AT3G15130.1	5	4	0	Yes
ath-miR2111a-5p	AT5G56510.1	5	7	0	Yes
ath-miR159a	AT5G03820.1	5	6	1	Yes
ath-miR165a-5p	AT5G65970.1	3.5	5	0	Yes
ath-miR166e-5p	AT5G65970.1	2.5	4	0	Yes
ath-miR4243	AT3G20030.1	3.5	3	1	Yes
ath-miR4243	AT3G13680.1	4	4	1	Yes
ath-miR396b-5p	AT5G12470.1	4.5	5	0	Yes
ath-miR161.2	AT1G63070.1	3.5	3	0	Yes
ath-miR161.2	AT1G63080.1	4	2	1	Yes
ath-miR838	AT1G27510.1	4	4	1	Yes
ath-miR399b	AT2G22300.2	5	5	0	No
ath-miR399b	AT2G22300.1	5	5	0	No
ath-miR399c-3p	AT2G22300.1	5	5	0	No
ath-miR399c-3p	AT2G22300.2	5	5	0	No
ath-miR393b-3p	AT3G63180.2	4.5	6	0	No
ath-miR393b-3p	AT3G63180.1	4.5	6	0	No
ath-miR399c-5p	AT3G62130.1	4.5	5	1	Yes
ath-miR834	AT5G27660.1	5	7	1	Yes
ath-miR771	AT2G29200.1	5	5	1	No
ath-miR771	AT2G29140.1	5	5	1	No
ath-miR771	AT2G29190.1	5	5	1	No
ath-miR771	AT2G29190.2	5	5	1	No
ath-miR400	AT3G16710.1	2.5	2	0	No
ath-miR400	AT5G41170.1	4.5	3	0	No
ath-miR2112-5p	AT4G24090.1	5	6	1	No
ath-miR157a-5p	AT1G48090.1	3.5	4	0	Yes
ath-miR157b-5p	AT1G48090.1	3.5	4	0	Yes
ath-miR157c-5p	AT1G48090.1	3.5	4	0	Yes
ath-miR838	AT4G39060.1	5	4	1	No
ath-miR838	AT5G62390.1	5	4	1	No
ath-miR172b-5p	AT3G14570.2	5	4	1	Yes
ath-miR172e-5p	AT3G14570.1	5	4	1	Yes
ath-miR172e-5p	AT3G14570.2	5	4	1	Yes
ath-miR172b-5p	AT3G14570.1	5	4	1	Yes
ath-miR157c-5p	AT5G08620.1	3.5	3	1	Yes
ath-miR157a-5p	AT5G08620.1	3.5	3	1	Yes
ath-miR157b-5p	AT5G08620.1	3.5	3	1	Yes
ath-miR838	AT5G66510.2	5	3	1	No
ath-miR838	AT5G66510.1	5	3	1	No
ath-miR395e	AT1G78150.1	5	5	0	No
ath-miR395a	AT1G78150.2	5	5	0	No
ath-miR395d	AT1G78150.1	5	5	0	No
ath-miR395e	AT1G78150.2	5	5	0	No
ath-miR395a	AT1G78150.1	5	5	0	No
ath-miR395d	AT1G78150.2	5	5	0	No
ath-miR2112-3p	AT2G37340.1	4.5	4	1	No
ath-miR2112-3p	AT2G37340.2	4.5	4	1	No
ath-miR824-3p	AT3G27280.2	4.5	4	0	Yes
ath-miR396b-3p	AT3G54280.2	5	5	1	No
ath-miR396a-3p	AT3G54280.2	4	5	2	No
ath-miR396b-3p	AT3G54280.1	5	5	1	No
ath-miR396a-3p	AT3G54280.1	4	5	2	No
ath-miR396a-5p	AT5G61810.1	5	6	0	Yes
ath-miR396a-5p	AT5G61810.2	5	6	0	Yes
ath-miR159b-3p	AT1G04700.1	5	4	2	Yes
ath-miR171a-3p	ATCG00170.1	5	5	0	Yes
ath-miR156h	AT1G32510.1	5	6	0	Yes
ath-miR845a	AT1G01030.1	4	4	0	No
ath-miR847	AT5G35715.1	5	4	1	Yes
ath-miR408-5p	AT2G47020.2	0	0	0	Yes
ath-miR408-5p	AT2G47020.1	0	0	0	Yes
ath-miR4245	AT4G33210.1	5	5	0	No
ath-miR393b-5p	AT1G19360.1	5	5	1	No
ath-miR393a-5p	AT1G19360.1	5	5	1	No
ath-miR774b-5p	AT3G19090.1	5	6	1	Yes
ath-miR846-3p	AT5G49870.1	5	5	1	Yes
ath-miR846-3p	AT1G60130.1	5	5	0	No
ath-miR846-3p	AT1G52110.1	2.5	3	1	Yes
ath-miR846-3p	AT5G49850.1	2.5	3	1	Yes
ath-miR396a-5p	AT2G41540.3	5	5	1	Yes
ath-miR396a-5p	AT2G41540.1	5	5	1	Yes
ath-miR396a-5p	AT2G41540.2	5	5	1	Yes
ath-miR319a	AT3G15030.3	4	6	0	Yes
ath-miR319a	AT3G15030.1	4	6	0	Yes
ath-miR159c	AT3G15030.1	5	6	2	Yes
ath-miR319b	AT3G15030.1	4	6	0	Yes
ath-miR319a	AT1G53230.1	4.5	6	0	Yes
ath-miR319a	AT3G15030.2	4	6	0	Yes
ath-miR319c	AT1G53230.1	3.5	5	0	Yes
ath-miR319c	AT3G15030.2	3	5	0	Yes
ath-miR319b	AT3G15030.2	4	6	0	Yes
ath-miR319b	AT3G15030.3	4	6	0	Yes
ath-miR319c	AT3G15030.3	3	5	0	Yes
ath-miR159c	AT3G15030.3	5	6	2	Yes
ath-miR319c	AT3G15030.1	3	5	0	Yes
ath-miR319b	AT1G53230.1	4.5	6	0	Yes
ath-miR159c	AT3G15030.2	5	6	2	Yes
ath-miR396b-5p	AT3G11540.1	4.5	6	0	Yes
ath-miR156a-3p	AT2G36810.1	4.5	3	1	Yes
ath-miR172d-5p	AT1G63640.2	5	6	0	Yes
ath-miR172d-5p	AT1G63640.1	5	6	0	Yes
ath-miR393a-5p	AT2G32120.2	5	6	1	Yes
ath-miR824-3p	AT4G25370.1	4	5	0	No
ath-miR396a-5p	AT1G63000.1	4.5	6	0	Yes
ath-miR159c	AT5G62050.1	5	4	1	Yes
ath-miR838	AT2G29770.1	5	4	1	No
ath-miR156e	AT1G71400.1	4	4	0	No
ath-miR156d-5p	AT1G71400.1	4	4	0	No
ath-miR156i	AT1G71400.1	2	2	0	No
ath-miR156f-5p	AT1G71400.1	4	4	0	No
ath-miR156b-5p	AT1G71400.1	4	4	0	No
ath-miR156a-5p	AT1G71400.1	4	4	0	No
ath-miR156c-5p	AT1G71400.1	4	4	0	No
ath-miR156g	AT1G71400.1	5	5	0	No
ath-miR857	AT5G22760.1	5	6	1	Yes
ath-miR838	AT3G16090.1	4	3	1	No
ath-miR159b-5p	AT5G04460.1	5	4	0	Yes
ath-miR159b-5p	AT5G04460.3	5	4	0	Yes
ath-miR159b-5p	AT5G04460.2	5	4	0	Yes
ath-miR172d-3p	AT5G03720.1	5	4	0	No
ath-miR172c	AT5G03720.1	5	4	0	No
ath-miR860	ATCG00170.1	5	5	0	Yes
ath-miR2111a-5p	AT3G27150.1	2	2	0	Yes
